addr_key,glr_facility_name,glr_type,glr_beds,glr_census,glr_patients,glr_cmsccn,glr_status,glr_parent_company,city,state,zip,pc,psych,mh,pod,pain,wc,spec
1213 LONG MEADOWS DR,Runk and Pratt Willow Ridge,AL,150,106,10,NULL,Established,Runk & Pratt,Lynchburg,Virginia,24502,6,0,0,0,0,0,0
12185 GRAPEFIELD RD,Bland County,SNFMD,NULL,NULL,54,495191,Established,Kissito Healthcare,BASTIAN,Virginia,24314,41,0,0,0,0,0,0
122 LEONARDWOOD DR,Spring Arbor Assisted Living of Frankfort,AL,84,54,21,NULL,Established,Dominion,Frankfort,Kentucky,40601,19,0,0,0,0,0,0
122 N HAWKSBILL ST,HAWKSBILL - ALF,AL,NULL,NULL,41,NULL,Established,INDEPENDENT,LURAY,Virginia,22835,31,0,0,0,0,0,0
1221 BROAD ST,Windsor Point AL,AL,NULL,34,23,345500,Established,INDEPENDENT,Fuquay-Varina,North Carolina,27526,19,0,0,0,0,5,0
1221 BROAD ST,Windsor Point IN,IL,NULL,200,41,345500,Established,INDEPENDENT,Fuquay-Varina,North Carolina,27526,34,34,0,0,0,3,0
1221 BROAD ST,Windsor Point MC,MC,55,12,3,345500,Established,INDEPENDENT,Fuquay-Varina,North Carolina,27526,3,0,0,0,0,1,0
1221 BROAD ST,Windsor Point SNF,SNFMD,45,0,29,345500,Established,INDEPENDENT,Fuquay-Varina,North Carolina,27526,22,0,0,0,0,11,0
1221 ROSSER AVE,River Edge Rehabilitation and Nursing,SNF,NULL,NULL,74,495147,Established,Eastern Healthcare Group,WAYNESBORO,Virginia,22980,67,0,0,0,0,0,0
1225 CLINTWOOD MAIN ST,Heritage Hall Clintwood,SNFMD,100,87,94,495320,Established,American Healthcare LLC,Clintwood,Virginia,24428,79,0,0,0,0,39,0
1225 GREENCROFT DR,Greencroft Goshen,SNF,233,175,139,155205,Established,Greencroft,GOSHEN,Indiana,46526,130,0,0,0,0,1,0
1227 STATE ROUTE 45 N,Fern Terrace Mayfield,AL,140,132,124,NULL,Established,"FERN TERRACE OF OWENSBORO, LLC",Mayfield,Kentucky,42066,124,0,0,0,0,0,0
1229 COUNTY FARM RD,BEDFORD CO NURSING HOME-SNF/NF,SNF,NULL,NULL,75,490000,Established,Bedford County,BEDFORD,Virginia,24523,62,0,0,0,0,0,0
123 ANSON SCHOOL RD,Meadowview Terrace of Wadesboro,AL,NULL,NULL,45,NULL,Established,ALG,Wadesboro,North Carolina,28170,43,0,0,0,0,14,0
123 MAIN ST,Test Facility - Premier Geriatrics,AL,156,NULL,40,NULL,Established,N/A,Roanoke,Virginia,24019,0,0,0,0,0,8,0
124 W NASHVILLE ST,Christian Heights Nursing and Rehab,SNF,NULL,NULL,38,185338,Established,TOPAZ HEALTHCARE,Pembroke,Kentucky,42266,34,0,0,0,0,0,0
125 HENDERSON CIR,Henderson Care Center,AL,NULL,NULL,38,NULL,Established,HENDERSON CARE CENTER INC,Forest City,North Carolina,28043,29,0,0,0,0,17,35
125 PLANTATION DR,Rose Tara Senior Living,AL,NULL,NULL,12,NULL,Established,ALG,King,North Carolina,27021,5,0,0,0,0,0,1
125 STERLING WAY,Mt Sterling Health & Rehab,SNF,140,110,36,185242,Established,Rise SNF LLC,Mt. Sterling,Kentucky,40353,33,0,0,0,0,0,0
1253 LAKE BARKLEY DR,Lake Barkley Health & Rehabilitation,SNF,NULL,NULL,36,185318,Established,INFINITY HEALTHCARE CONSULTING,KUTTAWA,Kentucky,42055,36,0,0,0,0,0,0
126 WILSON DR,Xenia Health and Rehab,SNFMD,51,50,32,365187,Established,Pavilion Healthcare,Xenia,Ohio,45385,29,0,0,0,0,9,0
1265 21ST ST NE,Trinity Village SNF,SNFMD,104 SNF ; 90 ALF,90 ; 72,29,345152,Established,Lutheran Services Carolinas,Hickory,North Carolina,28601,28,0,0,0,0,0,0
1265 21ST ST NE,Trinity Village ALF,SNFMD,104 SNF ; 90 ALF,90 ; 72,37,345152,Established,Lutheran Services Carolinas,Hickory,North Carolina,28601,36,0,0,0,0,0,0
1267 PINNACLE CHURCH RD,Cedarbrook,AL,NULL,NULL,58,NULL,Established,CEDERBROOK,Nebo,North Carolina,28761,49,0,0,0,0,0,0
1275 SOUTHVIEW DR,Mercer Healthcare Center SNF/NF,SNFMD,NULL,NULL,117,515052,Established,CommuniCare,BLUEFIELD,West Virginia,24701,92,0,0,0,0,18,0
128 BRAWLEY SCHOOL RD,Summit Place of Mooresville,AL/MC,60,44,22,NULL,Established,PHOENIX SENIOR LIVING,Mooresville,North Carolina,28117,21,0,0,0,0,0,0
128 SNOW HILL ST,Ayden Court Nursing and Rehabilitation,SNF,82,75,27,345490,Established,PRINCIPLE,Ayden,North Carolina,28513,25,0,0,0,0,0,0
12803 LENOVER ST,The Waters of Dillsboro,SNF,NULL,NULL,63,155280,Established,INFINITY HEALTHCARE CONSULTING,Dillsboro,Indiana,47018,33,0,0,0,0,0,0
1285 W JEFFERSON ST,Franklin Meadows,AL,109,78,45,155171,Established,AMERICAN SENIOR COMMUNITIES,Franklin,Indiana,46131,0,0,0,0,0,0,0
1287 NEWSOME ST,CENTRAL CONTINUING CARE-SNF/NF,SNFMD,NULL,NULL,93,345410,Established,INDEPENDENT,MOUNT AIRY,North Carolina,27030,57,0,0,0,0,9,0
1290 DENNY RD,Graceland Living Center,AL,23,21,19,NULL,Established,INDEPENDENT,King,North Carolina,27021,17,0,0,0,0,3,0
1294 PRIDDY RD,PRIDDY MANOR-ALF,AL,NULL,NULL,92,NULL,Established,Navion,KING,North Carolina,27021,30,0,0,0,0,2,0
1297 GALAX TRL,Twelve Oaks,AL,NULL,NULL,88,NULL,Established,ALG,Mt Airy,North Carolina,28211,68,0,0,0,0,13,1
130 DEER RIDGE TRL,DOGWOOD CROSSING-ALF,AL,NULL,NULL,36,NULL,Established,Valley Care Management,TAZEWELL,Virginia,24651-5355,24,0,0,0,0,0,0
1300 DON JUAN RD,Hertford Health and Rehab,SNF,NULL,NULL,50,345262,Established,HERTFORD OPCO LLC,HERTFORD,North Carolina,27944,46,0,0,0,0,0,0
1300 HILL RD N,Pickerington Care and Rehab,SNF,NULL,NULL,24,365636,Established,EMBASSY HEALTHCARE,Pickerington,Ohio,43147,23,0,0,0,0,0,0
1301 N RITTER AVE,Rosewalk at Lutherwoods,AL,134,86,32,NULL,Established,AMERICAN SENIOR COMMUNITIES,Indianapolis,Indiana,46219,31,0,0,0,0,0,0
1303 HEALTH DR,PruittHealth - Neuse,SNFMD,NULL,NULL,113,345357,Established,PRUITT HEALTH,NEW BERN,North Carolina,28560,111,0,0,0,0,33,0
1304 SE 2ND ST,Greendale Forest Nursing and Rehab,SNF,120,116,70,345366,Established,"RIVER NEUSE GROUP, LLC",Snow Hill,North Carolina,28580,65,0,0,0,0,0,1
1306 S KING ST,Windsor Rehab & Healthcare Center,SNF,82,73,44,345339,Established,YAD,Windsor,North Carolina,27983,43,0,0,0,0,0,0
1310 CAMPBELL LN,Cardinal Landing Memory Care,AL,38,30,35,NULL,Established,Triple Crown Senior Living,Bowling Green,Kentucky,42104,33,0,0,0,0,0,0
13150 DORMAN RD,Haven at Carolina Place,MC,NULL,NULL,22,NULL,Established,Terra Bella,Pineville,North Carolina,28134,2,0,0,0,0,1,0
1316 PATTERSON ST,Brookdale Union Park,AL,NULL,NULL,46,NULL,Established,BROOKDALE SENIOR LIVING,Monroe,North Carolina,28112,43,0,0,0,0,12,0
1317 LOLA AVE,Autumn Care of Altavista - SNF,SNFMD,NULL,NULL,114,495196,Established,SABER HEALTHCARE GROUP,ALTAVISTA,Virginia,24517,109,0,0,0,0,26,0
13180 DORMAN RD,Laurels at Carolina Place,AL,NULL,NULL,55,NULL,Established,Terra Bella,Pineville,North Carolina,28134,5,0,0,0,0,0,0
1320 ENTERPRISE DR,THE SUMMIT- ALF,AL,NULL,NULL,40,NULL,Established,LifeSpire of Virginia,LYNCHBURG,Virginia,24502,36,0,0,0,0,2,0
1328 SE 2ND ST,Snow Hill Assisted Living,AL,40,0,28,NULL,Established,Liberty,Snow Hill,North Carolina,28580,26,0,0,0,0,9,0
1336 S GLENBURNIE RD,Navion of New Bern,AL,42,25,26,NULL,Established,NAVION,NEW BERN,North Carolina,28562,25,0,0,0,0,3,0
1341 PARADISE RD,Chowan River Nursing and Rehab Center,SNF,NULL,69,28,345164,Established,"RIVER NEUSE GROUP, LLC",Edenton,North Carolina,27932,26,0,0,0,0,0,0
1345 JONESTOWN RD,Southfork,AL,NULL,NULL,56,NULL,Established,ALG,Winston- Salem,North Carolina,27103,53,0,0,0,0,4,0
1345 SEED TICK NECK RD,Autumnfield of Belhaven,AL,64,36,28,NULL,Established,INDEPENDENT,Washington,North Carolina,27865,24,0,0,0,0,3,0
1350 LONGWOOD AVE,CARDINAL SENIOR LIVING-Bedford-ALF,AL,NULL,NULL,38,NULL,Established,Cardinal,BEDFORD,Virginia,24523,22,0,0,0,0,7,0
13600 LAGRANGE RD,Magnolia Springs East Louisville,AL,100,87,1,NULL,Established,Sinceri Senior Living,Louisville,Kentucky,40245,1,0,0,0,0,0,0
1365 RIVER DR,The Landings of Rocky Mount Mills,AL/MC,60,41,44,NULL,Established,ALG,Rocky Mount,North Carolina,27804,41,0,0,0,0,6,0
1370 CELEBRATION BLVD,The Addison of Florence,AL,93,50,17,NULL,Established,SONIDA SENIOR LIVING,Florence,South Carolina,29501,17,0,0,0,0,0,0
1372 EUFOLA RD,Harmony House Memory Care,AL/MC,40,50,34,NULL,Established,HERITAGE PLACE BUSINESS LLC,Statesville,North Carolina,28677,29,0,0,0,0,0,0
1375 NICOLE DR,Astral at Franklin,AL,67,56,20,NULL,Established,INDEPENDENT,franklin,Indiana,46131,20,0,0,0,0,0,0
1375 PERRYVILLE RD,The Lantern at Morning Pointe of Danville,AL,NULL,NULL,35,NULL,Established,MORNING POINTE SENIOR LIVING,Danville,Kentucky,40422,34,0,0,0,0,2,0
"1381 CAMPBELL LN, BOWLING GREEN, KY 42104",Magnolia Village,SNF,60,53,59,185435,Established,Bluegrass/Encore,Bowling Green,Kentucky,42104,53,0,0,0,0,1,0
13825 HUNTON LN,Lakeside Health and Rehab,SNFMD,NULL,NULL,107,345541,Established,SABER HEALTHCARE GROUP,HUNTERSVILLE,North Carolina,28078,90,0,0,0,0,15,28
139 APEX LN,CENTRAL CARE-ALF,AL,53,30,37,NULL,Established,INDEPENDENT,Mt. Airy,North Carolina,27030,15,0,0,0,0,6,0
139 PEARL ST,Auburn Health Care,SNF,NULL,NULL,49,185049,Established,BOLSTER AND JEFFRIES HEALTHCARE,AUBURN,Kentucky,42206,45,0,0,0,0,0,0
13910 HUNTON LN,Ranson Ridge Assisted Living & Memory Care,AL/MC,100,68,59,NULL,Established,Saber Healthcare Group,Huntersville,North Carolina,28078,58,0,0,0,0,20,52
140 GIVENS ST,Madisonville Manor,AL,58,52,43,NULL,Established,ELDERCARE PARTNERS,MADISONVILLE,Kentucky,42431,35,0,0,0,0,6,0
1400 ENTERPRISE DR,THE SUMMIT-IL,IL,NULL,NULL,16,NULL,Established,LifeSpire of Virginia,LYNCHBURG,Virginia,24502,14,15,0,0,0,0,0
1400 GIBSON BAY DR,Morning Pointe of Richmond,AL,NULL,NULL,41,NULL,Established,MORNING POINTE SENIOR LIVING,Richmond,Kentucky,40475,35,0,0,0,0,5,0
1400 LAMMERS PIKE,St Andrews Health Campus - Batesville ALF,AL/SNF,106,81,20,155742,Established,Trilogy,BATESVILLE,Indiana,47006,20,0,0,0,0,4,0
1400 LAMMERS PIKE,St Andrews Health Campus - Batesville SNF,AL/SNF,106,81,50,155742,Established,Trilogy,BATESVILLE,Indiana,47006,44,0,0,0,0,7,0
1400 W FRANKLIN ST,Riverside Village,SNF,97,80,68,155695,Established,American Senior Communities,Elkhart,Indiana,45616,61,0,0,0,0,7,0
1401 VIRGINIA AVE,VMRC (ALF) CRESTWOOD,AL,NULL,NULL,77,NULL,Established,N/A,HARRISONBURG,Virginia,22802,74,0,0,0,0,16,0
1404 N LAFAYETTE ST,Atrium Health Cleveland Pines,SNF,NULL,NULL,39,345282,Established,ATRIUM HEALTH,Shelby,North Carolina,28150,30,0,0,0,0,0,0
141 MOYOCK LANDING DR,Currituck House,AL,90,67,50,NULL,Established,ALG,Moyock,North Carolina,27958,43,0,0,0,0,9,0
1410 A N AUGUSTA ST,TLNA-The Legacy at North Augusta,AL,NULL,NULL,71,NULL,Established,Lutheran National Communities and Services,STAUNTON,Virginia,24401,66,0,0,0,0,0,0
1410 N AUGUSTA ST,KINGS DAUGHTERS (SNF/NF) HEALTH&REHAB,SNFMD,NULL,NULL,91,495344,Established,Consulate or LaVie or Nspire,STAUNTON,Virginia,24401,91,0,0,0,0,32,0
1411 DOVE ST,Atrium Health Jesse Helms Nursing Center,SNF,NULL,NULL,22,345097,Established,ATRIUM HEALTH,Monroe,North Carolina,28112,18,0,0,0,0,0,0
1417 W PETTIGREW STREE,Hillcrest Convalescent Center Inc,SNF,NULL,NULL,40,345001,Established,HILLCREST,Durham,North Carolina,27705,37,0,0,0,0,0,0
142 JENKINS MEMORIAL RD,Jenkins Care Community ALF,AL,NULL,NULL,1,365431,Established,INDEPENDENT,Wellston,Ohio,45692,0,0,0,0,0,0,0
142 JENKINS MEMORIAL RD,Jenkins Care Community SNF,SNFMD,NULL,NULL,40,365431,Established,JACKSON COUNTY HEALTH FACILITIES INC.,Wellston,Ohio,45692,39,0,0,0,0,15,0
1420 E DOUGLAS RD,Creekside Village,SNFMD,100,93,92,155784,Established,American Senior Communities,Mishawaka,Indiana,46545,89,0,0,0,0,28,0
1425 E MARION ST,Navion of Shelby,AL,60,35,21,NULL,Established,NAVION,Shelby,North Carolina,28150,20,0,0,0,0,4,14
1428 LITTLE VALLEY LN,Boger City Rest Home,AL,NULL,NULL,41,NULL,Established,BOGER CITY,Lincolnton,North Carolina,28093,19,0,0,0,0,4,0
144 E BROAD ST,Pataskala Oaks Care Center,SNF,NULL,NULL,18,365794,Established,EMBASSY HEALTHCARE,PATASKALA,Ohio,43062,18,0,0,0,0,0,0
145 DAIRY RD,Clayton House,AL,57,27,28,NULL,Established,ALG,Clayton,North Carolina,27520,23,0,0,0,0,3,27
146 BATTLESHIP RD,Springdale Healthcare Center,SNF,148,122,126,425169,Established,Fundamental LTC,Camden,South Carolina,29020,124,0,0,0,0,0,0
1475 VIRGINIA AVE,VMRC (SNF/NF) TRANSITIONAL CARE,SNFMD,NULL,NULL,104,495385,Established,N/A,HARRISONBURG,Virginia,22802,89,0,0,0,0,30,0
148 COX AVE,The Heritage of Richlands,AL,NULL,NULL,19,NULL,Established,INDEPENDENT,RICHLANDS,North Carolina,28574,17,0,0,0,0,0,0
150 KEN DWIGGINS DR,Somerset Court of Mocksville,AL,NULL,NULL,48,NULL,Established,ALG,Mocksville,North Carolina,27028,44,0,0,0,0,14,0
150 SHORESIDE DR,Morning Pointe of Lexington East,AL,80,78,42,NULL,Established,MORNING POINTE SENIOR LIVING,Lexington,Kentucky,40515,36,0,0,0,0,2,0
150 VENUS RD,McDowell Healthcare Center SNF/NF,SNFMD,NULL,NULL,97,515162,Established,CommuniCare,GARY,West Virginia,24801,71,0,0,0,0,0,0
1500 PRIDE AVE,Park Grove,SNF,NULL,NULL,42,185012,Established,Bluegrass/Encore,MADISONVILLE,Kentucky,42431,25,0,0,0,0,0,0
1500 TRENT BLVD,Hartland Park Health and Rehabilitation,SNF,NULL,NULL,83,185197,Established,Lyon Healthcare,Lexington,Kentucky,40515,79,0,0,0,0,0,0
1501 MCDOWELL RD,The Terrace at Solarbron,SNF/NF,NULL,NULL,41,155773,Established,CARDON & ASSOCIATES,Evansville,Indiana,47712,38,0,0,0,0,0,0
1505 S DIXIE ST,Signature Healthcare of Hart County,SNF,NULL,NULL,49,185381,Established,SIGNATURE HEALTH,HORSE CAVE,Kentucky,42749,48,0,0,0,0,0,0
151 VILLAGE PARK DR,Forest Ridge Assisted Living,AL,60,49,27,NULL,Established,NAVION,West Jefferson,North Carolina,28694,26,0,0,0,0,6,0
1510 CLINIC DR,Westview,SNFMD,95,69,76,155135,Established,American Senior Communities,BEDFORD,Indiana,47421,68,0,0,0,0,12,0
15100 BIRCHAVEN LN,Birchaven Retirement Village,AL/SNF,NULL,NULL,NULL,NULL,Established,,,,Ohio,18,0,36,0,0,0,0
1515 W PETTIGREW STREE,Pettigrew Rehabilitation Center,SNF,NULL,NULL,65,345053,Established,Southern Healthcare Management LLC,Durham,North Carolina,27705,58,0,0,0,0,0,0
1516 HIGHWAY 44 E,Colonial House of Shepherdsville,AL,62,NULL,55,NULL,Established,ELDERCARE PARTNERS,SHEPHERDSVLLE,Kentucky,40165,52,0,0,0,0,14,0
1540 S LOGAN ST,Hellenic Senior Living - Mishawaka,AL,65,62,59,NULL,Established,Ahepa Senior Living (ASL),MISHAWAKA,Indiana,46544,37,0,0,0,0,11,0
155 BLAKE BLVD,Quailhaven Healthcare Center,SNF,72,56,27,345518,Established,INDEPENDENT,Pinehurst,North Carolina,28374,24,0,0,0,0,0,0
1550 CHARLES RD,TerraBella Shelby,AL,96,66,23,NULL,Established,TERRABELLA SENIOR LIVING,Shelby,North Carolina,28152,22,0,0,0,0,0,0
1550 PANTOPS MOUNTAIN PL,COMMONWEALTH-CHARLOTTESVILLE - ALF,AL,NULL,NULL,34,NULL,Established,MCAP,CHARLOTTESVILLE,Virginia,22911,28,0,0,0,0,0,0
1555 N MAIN ST,Wesley Manor ALF,AL/SNF MD,NULL,NULL,17,155658,Established,BHI Senior Living,FRANKFORT,Indiana,46041,12,0,0,0,0,0,0
1555 N MAIN ST,Wesley Manor ILF,IL,NULL,NULL,0,155658,Established,BHI SENIOR LIVING,FRANKFORT,Indiana,46041,0,0,0,0,0,0,0
1555 N MAIN ST,Wesley Manor SNF,SNF,NULL,NULL,58,155658,Established,BHI SENIOR LIVING,FRANKFORT,Indiana,46041,50,0,0,0,0,0,0
1560 SKEET CLUB RD,Brookdale Skeet Club,AL,NULL,NULL,32,NULL,Established,BROOKDALE SENIOR LIVING,High Point,North Carolina,27265,31,0,0,0,0,4,1
1561 NEWTON AVE,Bowling Green Nursing and Rehabilitation,SNF,NULL,NULL,33,185224,Established,TOPAZ HEALTHCARE,Bowling Green,Kentucky,42104,27,0,0,0,0,0,0
1564 SKEET CLUB RD,Brookdale High Point North MC,MC,NULL,0,40,NULL,Established,Brookdale Senior Living,High Point,North Carolina,27265,34,0,0,0,0,1,0
1564 UNIVERSITY BLVD,University Nursing Center,SNF,75,65,57,155200,Established,American Senior Communities,Upland,Indiana,46989,56,0,0,0,0,15,0
1568 SKEET CLUB RD,Brookdale High Point North AL,AL,NULL,0,34,NULL,Established,Brookdale Senior Living,High Point,North Carolina,27265,32,0,0,0,0,5,0
1575 BOWERS LN,Brookdale Zanesville,AL,81,72,0,NULL,Established,Brookdale Senior Living,Zanesville,Ohio,43701,0,0,0,0,0,0,0
1575 SCOTT DR,FARMVILLE HEALTH & REHAB-SNF/NF,SNF,NULL,NULL,92,495249,Established,SABER HEALTHCARE GROUP,FARMVILLE,Virginia,23901,37,0,0,0,0,0,0
158 CHESTNUT GROVE CHURCH RD,The Landings of Chestnut Grove,AL,NULL,NULL,36,NULL,Established,ALG,Sparta,North Carolina,28675,33,0,0,0,0,1,0
1580 4TH ST,Lewisport Manor,AL,NULL,NULL,37,NULL,Established,ELDERCARE PARTNERS,LEWISPORT,Kentucky,42351,35,0,0,0,0,0,0
1595 S US HIGHWAY 231 BEAVER DAM,Beaver Dam Nursing and Rehab,SNF,NULL,NULL,57,185334,Established,PROVIDENCE LLC,BEAVER DAM,Kentucky,42320,55,0,0,0,0,30,0
160 HEALTH CARE DR,Colonial Manor Health Care,AL,NULL,NULL,28,NULL,Established,INDEPENDENT,rutherfordton,North Carolina,28139,27,0,0,0,0,0,0
160 KENDAL DR,KENDAL AT LEXINGTON - ALF,AL,NULL,NULL,3,NULL,Established,Kendal at Lexington,LEXINGTON,Virginia,24450,3,0,0,0,0,0,0
160 KENDAL DR,KENDAL AT LEXINGTON - SNF/NF,SNFMD,NULL,NULL,41,495034,Established,Kendal at Lexington,LEXINGTON,Virginia,24450,35,0,0,0,0,7,0
160 SANTREE DR,Williamston House,AL,60,40,48,NULL,Established,ALG,"Williamston,",North Carolina,27892,30,0,0,0,0,5,0
1600 BLAND ST,Bluestone Health & Rehab SNF/NF,SNFMD,NULL,NULL,62,515186,Established,Hill Valley,BLUEFIELD,West Virginia,24701,46,0,0,0,0,13,0
1600 NICHOLASVILLE BYP,Cedarhurst of Nicholasville,AL,84,NULL,53,NULL,Established,The Dover Companies,Nicholasville,Kentucky,40356,51,0,0,0,0,3,0
1600 ST PARIS PIKE,Arbors at Springfield,SNF,46,38,23,365527,Established,ARBORS,Springfield,Ohio,45504,20,0,0,0,0,0,0
1600 US HWY 221 S,Sunnyside,AL,NULL,NULL,33,NULL,Established,INDEPENDENT,Forest City,North Carolina,28043,28,0,0,0,0,4,31
1601 BRENNER AVE BLDG 1,NC State Veterans Home - Salisbury,SNF,99,68,70,345531,Established,PRUITT HEALTH,Salisbury,North Carolina,28144,62,0,0,0,0,0,0
1601 PURDUE DR,Village Green Health & Rehabilitation,SNFMD,171,106,136,345380,Established,SANSTONE,Fayetteville,North Carolina,28304,115,0,0,0,0,55,0
1604 GRAVES MILL RD,BENTLEY COMMONS-IL,AL,135,45,4,NULL,Established,Kaplan Development,Lynchburg,Virginia,24502,2,3,0,0,0,1,0
1604 GRAVES MILL RD,BENTLEY COMMONS-ALF,AL,135,45,40,NULL,Established,Kaplan Development,Lynchburg,Virginia,24502,35,0,0,0,0,12,0
1607 SPRUCE ST EXT,Martinsville Health and Rehab,SNFMD,NULL,NULL,83,495143,Established,Trio Healthcare,MARTINSVILLE,Virginia,24112,62,0,0,0,0,21,0
"1615 CLEVELAND RD, WOOSTER, OH 44691",Brookdale Wooster AL,AL,41,37,45,NULL,Established,Brookdale Senior Living,Wooster,Ohio,44691,43,0,0,0,0,2,0
1615 YAUGER RD,Brookdale Mt. Vernon,AL,91,51,34,NULL,Established,Brookdale Senior Living,Mt Vernon,Ohio,43050,29,0,0,0,0,1,0
1620 N LINCOLN ST,Hickory Creek - Greensburg,SNF,NULL,NULL,27,155353,Established,AMERICAN SENIOR COMMUNITIES,GREENSBURG,Indiana,47240,26,0,0,0,0,1,0
1624 HIGHLAND DR,Ridgewood Rehabilitation and Living Center,SNF,NULL,NULL,34,345228,Established,CCH HEALTHCARE,Washington,North Carolina,27889,27,0,0,0,0,0,0
1635 E 5TH ST,Somerset Court at University Place,AL,60,1,24,NULL,Established,ALG,Winston-Salem,North Carolina,27101,18,0,0,0,0,1,0
"1645 MAPLEWOOD DR, STREETSBORO, OH 44241",Arbors at Streetsboro,SNF,80,77,45,365718,Established,ARBORS,Streetsboro,Ohio,44241,44,0,0,0,0,0,0
1649 PARK RD,Spring Meadows Care Center,SNFMD,42,39,40,NULL,Established,Lionstone,Woodstock,Ohio,43084,38,0,0,0,0,6,0
1649 SPY RUN AVE,Life Care Center of Fort Wayne,SNFMD,NULL,NULL,84,155266,Established,LIFECARE,Fort Wayne,Indiana,46805,79,0,0,0,0,27,0
1650 COKEY RD,Heritage Rocky Mount,AL,NULL,NULL,22,NULL,Established,INDEPENDENT,Rocky Mount,North Carolina,27801,21,0,0,0,0,4,0
16600 DANVILLE PIKE,819 Heritage Hall Laurel Meadows,SNFMD,NULL,NULL,60,495323,Established,AMERICAN HEALTHCARE LLC,LAUREL FORK,Virginia,24352,55,0,0,0,0,20,0
167 SPRING ST,The Springs,SNFMD,NULL,NULL,51,495220,Established,Kissito Healthcare,HOT SPRINGS,Virginia,24445,51,0,0,0,0,13,0
1670 CRIDER RD,Oak Grove Care Center,SNFMD,75,75,74,365837,Established,LIONSTONE CARE,Mansfield,Ohio,44903,69,0,0,0,0,17,0
1670 WESTBROOK AVE,Oaks of Alamance,AL,NULL,NULL,17,NULL,Established,INDEPENDENT,Burlington,North Carolina,27215,13,0,0,0,0,2,0
1684 PORT HILLS DR,BELLAIRE (ALF) AT STONE PORT,AL,NULL,NULL,75,NULL,Established,Gardant,HARRISONBURG,Virginia,22801,74,0,0,0,0,16,0
1685 CANAL RD,Heritage Care Home of Dials,AL,24,21,19,NULL,Established,INDEPENDENT,Pembroke,North Carolina,28372,18,0,0,0,0,0,0
1687 DAIRY DR,McDowell House,AL,NULL,NULL,18,NULL,Established,INDEPENDENT,Nebo,North Carolina,28761,11,0,0,0,0,0,0
17 CORNELIA DR,Lexington Health Care Center,SNF,NULL,NULL,73,345419,Established,MFA,Lexington,North Carolina,27292,67,0,0,0,0,1,0
170 KENDAL DR,Kendal IL,IL,NULL,NULL,4,NULL,Established,Kendal at Lexington,LEXINGTON,Virginia,24450,4,4,0,0,0,0,0
170 N TRACY ST,Markle Health and Rehabilitation,AL/SNF,86,80,37,NULL,Established,American Senior Communities,Markle,Indiana,46770,0,0,0,0,0,0,0
170 PINECREST DR,Arbors at Gallipolis,SNF,NULL,NULL,67,365348,Established,ARBORS,Gallipolis,Ohio,45631,66,0,0,0,0,0,0
170 S MAIN ST,Mars Hill Manor Assisted Living,AL,NULL,NULL,47,NULL,Established,MAINSTAY SENIOR LIVING,Mars Hill,North Carolina,28754,44,0,0,0,0,8,0
170 SYKES BLVD,Breckenridge Services,AL,NULL,NULL,18,NULL,Established,NULL,Morganfield,KY,42437,0,0,0,0,0,0,0
1705 KILDAIRE FARM RD,Spring Arbor of Cary AL,AL,40,36,44,NULL,Established,SPRING ARBOR MANAGEMENT,Cary,North Carolina,27511,37,0,0,0,0,16,0
1705 KILDAIRE FARM RD,Spring Arbor of Cary MC,MC,37,37,18,NULL,Established,SPRING ARBOR MANAGEMENT,Cary,North Carolina,27511,16,0,0,0,0,2,0
"1705 STEVENS AVE, LOUISVILLE, KY 40205",Highlands Nursing and Rehabilitation,SNF,154,140,127,185039,Established,Majestic Care,Louisville,Kentucky,40205,127,0,0,0,0,0,0
1716 LEGION RD,Parkview Health and Rehab Center,SNF,NULL,NULL,40,345576,Established,INDEPENDENT,Chapel Hill,North Carolina,27517,37,0,0,0,0,0,0
1717 UNION RD,Brookdale Union,AL,NULL,NULL,15,NULL,Established,BROOKDALE SENIOR LIVING,Gastonia,North Carolina,28054,12,0,0,0,0,4,0
1720 S ALBER ST,The Waters of Wabash West (Miller's),SNF,44,18,28,155627,Established,INFINITY HEALTHCARE CONSULTING,WABASH,Indiana,46992,28,0,0,0,0,0,0
1725 MAIN ST,Alleghany Health and Rehab,SNFMD,NULL,NULL,89,495141,Established,Trio Healthcare,CLIFTON FORGE,Virginia,24422,68,0,0,0,0,27,0
1750 ROBINWOOD RD,Brookdale Robinwood,AL,NULL,NULL,5,NULL,Established,BROOKDALE SENIOR LIVING,Gastonia,North Carolina,28054,5,0,0,0,0,2,0
1751 WESLEY RD,Auburn Village,SNFMD,NULL,NULL,84,155666,Established,GENERATIONS,AUBURN,Indiana,46707,71,0,0,0,0,23,0
1761 PINEWOOD RD,Pinewood Nursing Care,SNF,96,63,34,NULL,Established,Brothers Healthcare / CJM Advisors,Sumter,South Carolina,29154,34,0,0,0,0,0,0
17650 GENERATIONS DR,Woodridge Village,AL,85,55,25,NULL,Established,SOUTH BEND ASSISTED LIVING LLC,South Bend,Indiana,46635,25,0,0,0,0,1,0
1770 OAK HOLLOW RD,Gastonia Health and Rehab,SNF,NULL,NULL,34,345441,Established,SABER HEALTHCARE GROUP,Gastonia,North Carolina,28054,19,0,0,0,0,0,26
