excel_row,facility,corporate_name,address,city,state,source_type,ownership_type,do_we_serve,beds,census,pattern_tags
19465,PARAMOUNT SENIOR LIVING AT FREDERICKSBURG,HCRI WILBURN GARDENS PROPERTIES LLC,3500 Meekins Drive,Fredericksburg,VA,ALF,Independent,No,99,79,"PROPERTIES, LLC"
19466,PARAMOUNT SENIOR LIVING AT MANASSAS,HCRI FAIRMONT PROPERTIES LLC,8341 Barrett Dr,Manassas,VA,ALF,Independent,No,125,100,"PROPERTIES, LLC"
19468,PARAMOUNT SENIOR LIVING AT SOUTH HILLS,100 KNOEDLER ROAD LLC,100 Knoedler Rd,Pittsburgh,PA,ALF,Independent,No,83,66,"ADDRESS_BASED, LLC"
19469,PARAMOUNT SENIOR LIVING AT STONEBROOK,HCRI PA PROPERTIES HOLDING COMPANY,6361 Chambersburg Road,Fayetteville,PA,ALF,Corporate,No,44,35,"HOLDINGS, PROPERTIES"
19470,PARAMOUNT SENIOR LIVING OF LANCASTER COUNTY,HCRI PENNSYLVANIA PROPERTIES HOLDING CO,2760 Maytown Rd,Maytown,PA,ALF,Corporate,No,92,74,"HOLDINGS, PROPERTIES"
19471,PARK CREEK PLACE,1089 HORSHAM LLC,1091 Horsham Rd,North Wales,PA,ALF,Corporate,No,68,54,"ADDRESS_BASED, LLC"
19472,PARK CREEK PLACE MEMORY CARE,1089 HORSHAM LLC,1089 Horsham Road,North Wales,PA,ALF,Corporate,No,48,38,"ADDRESS_BASED, LLC"
19481,PARK SQUARE MANOR,SNH RMI PARK SQUARE MANOR PROPERTIES LLC,6990 E County Road 100 N,Avon,IN,ALF,Independent,No,75,60,"PROPERTIES, LLC"
19484,PARK VIEW MEADOWS,MURFREESBORO RESIDENTIAL LLC,240 E MTCS Rd,Murfreesboro,TN,ALF,Independent,No,25,20,SHORT_LLC
19485,"PARK VILLAGE AL, NP, LLC",PARK VILLAGE DEVELOPMENT LLC,1019 Oldtown Valley Road Se,New Philadelphia,OH,ALF,Independent,No,120,96,SHORT_LLC
19486,PARK VILLAGE ASSISTED LIVING,DOVER NURSING CENTER LLC,1525 Crater Avenue,Dover,OH,ALF,Independent,No,183,146,SHORT_LLC
19487,PARK VILLAGE ASSISTED LIVING NORTH,PARK VILLAGE ASSISTED LLC,1529 Crater Avenue,Dover,OH,ALF,Independent,No,68,54,SHORT_LLC
19488,PARK VISTA RETIREMENT COMMUNITY,PARK VISTA IL PROPERTIES LLC,1216 5th Ave,Youngstown,OH,ALF,Independent,No,264,211,"PROPERTIES, LLC"
19491,PARKER PLACE,MENTOR RETIREMENT RESIDENCE LLC,7960 Center St,Mentor,OH,ALF,Independent,No,130,104,SHORT_LLC
19493,PARKLAND MANOR NORTH,EXCHANGE 35 LLC,4315 Washington Street,Schnecksville,PA,ALF,Independent,No,24,19,SHORT_LLC
19494,PARKPLACE RETIREMENT LIVING,PARK PLACE EAST LLC,3866 Carmona Dr,Newburgh,IN,ALF,Independent,No,289,231,SHORT_LLC
19496,PARKSIDE COURT,3660 CENTRAL AVE OWNER LLC,3660 Central Ave,Columbus,IN,ALF,Independent,No,120,96,"ADDRESS_BASED, LLC"
19505,PARKWAY COVE ASSISTED LIVING,COVINGTON RESIDENTIAL LLC,805 Bert Johnston Ave,Covington,TN,ALF,Independent,No,44,35,SHORT_LLC
19512,PATRIOT LIVING OF TAYLORS,402 W MAIN LLC,402 W Main St,Taylors,SC,ALF,Independent,No,44,35,"ADDRESS_BASED, LLC"
19513,PATRIOT LIVING OF YADKINVILLE,INTEGRITY TWO YADKINVILLE LLC,409 Harrison Avenue,Yadkinville,NC,ALF,Independent,No,50,40,SHORT_LLC
19514,PATRIOT SENIOR LIVING,PATRIOT PROPCO LLC,495 West Patriot Street,Somerset,PA,SNF,Independent,No,176,141,"PROPCO, LLC"
19517,"PAULINE'S PAVILION, LLC",PAULINES PAVILION LLC,19312 White Oak Road,Sutherland,VA,ALF,Independent,No,16,13,SHORT_LLC
19524,PENNSFIELD APARTMENTS,SELINSGROVE RE OWNER LLC,51 Route 204,Selinsgrove,PA,SNF,Independent,No,223,178,SHORT_LLC
19529,PERRYSBURG COMMONS,10540 FREMONT PIKE OH OWNER LLC,10542 Fremont Pike,Perrysburg,OH,SNF,Independent,No,234,187,"ADDRESS_BASED, LLC"
19540,PHOEBE WYNCOTE,208 FERNBROOK AVE REALTY LLC,208 Fernbrook Ave,Wyncote,PA,SNF,Independent,No,103,82,"REALTY, ADDRESS_BASED, LLC"
19543,PIEDMONT PATHWAYS COMMUNITY RESIDENTIAL CARE FACILITY,LULA & JOHN LLC,5640 Lower Richland Blvd,Hopkins,SC,ALF,Independent,No,15,12,SHORT_LLC
19547,PINE MANOR HOME,AMERISTAR LLC,687 Greenbriar Road,York,PA,ALF,Corporate,No,29,23,SHORT_LLC
19548,PINE MANOR HOME,AMERISTAR LLC,2165 New Holland Pike,Lancaster,PA,ALF,Corporate,No,31,25,SHORT_LLC
19552,PINE VIEW REST HOME,PVH LLC,621 Academy Lane,South Hill,VA,ALF,Independent,No,60,48,SHORT_LLC
19553,PINEBROOK RESIDENTIAL CENTER I,INTEGRITY YADKINVILLE LLC,312 Harrison Avenue,Yadkinville,NC,ALF,Independent,No,54,43,SHORT_LLC
19554,PINECREST,915 29TH AVENUE NE OWNER LLC,915 29th Ave Ne,Hickory,NC,ALF,Independent,No,122,98,"ADDRESS_BASED, LLC"
19555,PINECREST GARDENS,BLUE RIDGE HEALTH INVESTORS LLC,1984 Old Us 421,Lillington,NC,ALF,Corporate,No,60,48,"INVESTOR, LLC"
19558,PINES AT BLUFFTON,PINES-BLUFFTON LLC,800 Fording Island Rd,Bluffton,SC,ALF,Independent,No,70,56,SHORT_LLC
19559,PINES AT FLORENCE,SC SENIOR 4 LLC,3006 Hoffmeyer Rd,Florence,SC,ALF,Independent,No,82,66,SHORT_LLC
19560,PINES AT HILTON HEAD,PINES HILTON HEAD LLC,35 Beach City Rd,Hilton Head Island,SC,ALF,Independent,No,72,58,SHORT_LLC
19563,PINEWOOD SQUARE,101 CENTENNIAL LLC,101 Centennial Blvd,Goose Creek,SC,ALF,Independent,No,39,31,"ADDRESS_BASED, LLC"
19564,PINNACLE WEST APARTMENTS,NEIGHBORCARE WOODLAKE LLC,230 Welcome Way Blvd W,Indianapolis,IN,ALF,Independent,No,1620,1296,SHORT_LLC
19565,PISGAH MANOR,PISGAH VALLEY RETIREMENT CENTER PROPERTIES LLC,104 Holcombe Cove Road,Candler,NC,SNF,Corporate,No,188,150,"PROPERTIES, LLC"
19566,PISGAH VALLEY RETIREMENT CENTER,PISGAH VALLEY RETIREMENT CENTER PROPERTIES LLC,95 Holcombe Cove Rd,Candler,NC,SNF,Corporate,No,214,171,"PROPERTIES, LLC"
19573,PLEASANT MEADOW II,ACCESSIBLE PROPERTIES LLC,201 Democrat Drive,Frankfort,KY,ALF,Independent,No,51,41,"PROPERTIES, LLC"
19575,PLEASANT RIDGE/ CNE PROPERTIES,CNE FAMILY PROPERTIES LLC,981 Pleasant Hill Rd,Leechburg,PA,ALF,Independent,No,30,24,"PROPERTIES, LLC"
19579,PLUSH MILLS,SENIOR MP LLC,501 Plush Mill Rd,Wallingford,PA,ALF,Independent,No,158,126,SHORT_LLC
19581,POET’S WALK LEESBURG,PW LEESBURG LLC,102 Desmond Plaza SE,Leesburg,VA,ALF,Independent,No,77,62,SHORT_LLC
19582,POET’S WALK WARRENTON,PW WARRENTON LLC,33 Woodlands Way,Warrenton,VA,ALF,Independent,No,60,48,SHORT_LLC
19584,POINTE AT KIRBY GATE,QUINCE ROAD REALTY LLC,6480 Quince Rd,Memphis,TN,ALF,Independent,No,52,42,"REALTY, LLC"
19585,POINTE AT LIFESPRING,SABRA HEALTH CARE HOLDINGS III LLC,4371 Lifespring Ln,Knoxville,TN,ALF,Corporate,No,64,51,"HOLDINGS, LLC"
19587,POPLAR ESTATES RETIREMENT CENTER,COLUMBIA SENIOR LLC,1310 Rosewood Dr,Columbia,TN,ALF,Independent,No,52,42,SHORT_LLC
19593,PREMIER HEALTHCARE OF NEW HARMONY,NEW HARMONY PROPERTY LLC,251 Highway 66,New Harmony,IN,SNF,Independent,No,120,96,"PROPERTIES, LLC"
19594,PREMIER NURSING AND REHABILITATION CENTER,NEIL REALTY CO INC,225 White Street,Jacksonville,NC,SNF,Independent,No,261,209,REALTY
19595,PREMIER RESIDENTIAL AND ASSISTED LIVING,PREMIER HEALTHCARE SERVICE LLC,904 George Washington Hwy N,Chesapeake,VA,ALF,Corporate,No,32,26,SHORT_LLC
19602,PRESERVE AT MENTOR RIDGE THE,LTC MENTOR REALTY LLC,8161 Norton Parkway,Mentor,OH,ALF,Independent,No,62,50,"REALTY, LLC"
19603,PRESTON GREENS,STEADFAST COLLIN LPC LLC,1825 Little Herb Way,Lexington,KY,ALF,Independent,No,124,99,SHORT_LLC
19604,PRESTON PLACE II,PRESTON PLACE LLC,2303 North John B Dennis Highway,Kingsport,TN,ALF,Corporate,No,36,29,SHORT_LLC
19605,PRESTON PLACE SUITES,PRESTON PLACE LLC,2001 North John B. Dennis Parkway,Kingsport,TN,ALF,Corporate,No,66,53,SHORT_LLC
19607,PRIMROSE MEMORY CARE OF ANDERSON,ANDERSON MEMORY CARE LLC,2101 N Madison Avenue,Anderson,IN,ALF,Independent,No,24,19,SHORT_LLC
19609,PRIMROSE OF MISHAWAKA,SOUTH BEND RETIREMENT LLC,820 Fulmer Road,Mishawaka,IN,ALF,Independent,No,85,68,SHORT_LLC
19610,PRIMROSE OF NEWBURGH,NEWBURGH RETIREMENT LLC,9800 Lincoln Ave,Newburgh,IN,ALF,Independent,No,120,96,SHORT_LLC
19611,PRIMROSE RETIREMENT COMMUNITY OF KOKOMO,TP KOKOMO LLC,329 Rainbow Dr,Kokomo,IN,ALF,Independent,No,176,141,SHORT_LLC
19612,PRINCETON TRANSITIONAL CARE & ASSISTED LIVING,JCRNC RE LLC,401 Princeton Road,Johnson City,TN,ALF,Independent,No,126,101,SHORT_LLC
19613,PRODIGY TRANSITIONAL REHAB,TARBORO NURSING CENTER LLC,911 Western Boulevard,Tarboro,NC,SNF,Independent,No,142,114,SHORT_LLC
19614,PROSPER AT WICKLIFFE,PCP EUCLID AVENUE PROPCO LLC,28500 Euclid Avenue,Cleveland,OH,ALF,Independent,No,167,134,"PROPCO, LLC"
19615,PROSPERITY CREEK,PROSPERITY SENIORS LLC,3705 Prosperity Church Road,Charlotte,NC,ALF,Independent,No,168,134,SHORT_LLC
19617,PROVIDENCE HOME BY FIR,JRMC PROPERTIES INC,1410 Deer Run Drive,Mishawaka,IN,ALF,Independent,No,28,22,PROPERTIES
19618,PROVIDENCE HOUSE,800 COURT LLC,800 Court Street,Reading,PA,ALF,Independent,No,86,69,"ADDRESS_BASED, LLC"
19620,PROVIDENCE PLACE,MT JULIET SENIOR LLC,1020 Charlie Daniels Pkwy,Mount Juliet,TN,ALF,Independent,No,82,66,SHORT_LLC
19630,PROVIDENCE POINTE HEALTHCARE,SUPERIOR CARE HOMES PROPERTIES LLC,100 Marshall Court,Paducah,KY,SNF,Independent,No,121,97,"PROPERTIES, LLC"
19631,PROVINCIAL BETHEL PARK,CHURCHILL PROPERTY PORTFOLIO OWNER LLC,2960 Bethel Church Rd,Bethel Park,PA,ALF,Corporate,No,106,85,"PROPERTIES, LLC"
19632,PROVISION LIVING AT FINDLAY,AEG FINDLAY PROPCO LLC,11915 Township Road 145,Findlay,OH,ALF,Independent,No,106,85,"PROPCO, LLC"
19633,PROVISION LIVING AT WEST CHESTER,AEG WEST CHESTER PROPCO LLC,5531 Chappell Crossing Blvd,West Chester,OH,ALF,Independent,No,128,102,"PROPCO, LLC"
19634,PROVISION LIVING AT WEST CLERMONT,UNION TOWNSHIP REALTY LLC,4299 Bach Buxton Rd,Batavia,OH,ALF,Independent,No,99,79,"REALTY, LLC"
19636,QUAIL RIDGE ALZHEIMER'S SPECIAL CARE CENTER,BARTLETT CARE GROUP LLC,2820 Kirby Whitten Pkwy,Bartlett,TN,ALF,Independent,No,46,37,SHORT_LLC
19637,QUAKER HEIGHTS NURSING HOME,QUAKER HEIGHTS LLC,514 High St,Waynesville,OH,SNF,Independent,No,100,80,SHORT_LLC
19643,QUALITY LIFE SERVICES MERCER,CARLSON FAMILY TRUST,8221 Lamor Rd,Mercer,PA,ALF,Independent,No,148,118,TRUST
19649,QUILLEN MANOR INDEPENDENT AND ASSISTED LIVING,MARION ROAD PARTNERS LLC,709 Quillen Ave,Fountain Inn,SC,ALF,Independent,No,85,68,"PARTNERS, LLC"
19651,RAIN FOREST LANDINGS,LANDINGS OPERATOR LLC,555 Rain Forest Dr,Knoxville,TN,ALF,Independent,No,62,50,SHORT_LLC
19653,RANDALL RESIDENCE OF TIPP CITY,RRTC HOLDINGS LLC,6400 S County Road 25A,Tipp City,OH,ALF,Independent,No,106,85,"HOLDINGS, LLC"
19654,RANDALL RESIDENCE OF WEST MILTON,RRWM HOLDINGS LLC,217 Duerr Dr,West Milton,OH,ALF,Independent,No,86,69,"HOLDINGS, LLC"
19656,RAPHA RESIDENTIAL CARE,KAYRAM ATLANTA LLC,3959 Fish Hatchery Rd,Gaston,SC,ALF,Corporate,No,72,58,SHORT_LLC
19659,REASTHEAVEN 2,REASTHEAVEN 2 LLC,166 North Galatin Avenue,Uniontown,PA,ALF,Independent,No,22,18,SHORT_LLC
19671,REFLECTIONS - A SENIOR LIVING COMMUNITY,SR SENIOR LLC,246 W Market St,Leesburg,VA,ALF,Independent,No,29,23,SHORT_LLC
19672,REFLECTIONS AT CAROLINA FOREST,JAWIP LLC,219 Middleburg Dr,Myrtle Beach,SC,ALF,Independent,No,42,34,SHORT_LLC
19674,REGENCY AT AUGUSTA,GATEWAY SENIOR LLC,43 Pinnacle Drive,Fishersville,VA,ALF,Independent,No,96,77,SHORT_LLC
19675,REGENCY HOUSE,CHATTANOOGA SH PROPERTY LLC,2062 Hamill Rd,Hixson,TN,ALF,Independent,No,48,38,"PROPERTIES, LLC"
19676,REGENCY MANOR,REGENCY MANOR II LLC,11725 Madison Pike,Independence,KY,ALF,Independent,No,59,47,SHORT_LLC
19677,REGENCY RETIREMENT VILLAGE,MORRISTOWN INVESTORS PARTNERSHIP,739 E. 2nd North St,Morristown,TN,ALF,Independent,No,368,294,INVESTOR
19678,REGENCY RETIREMENT VILLAGE OF JACKSON,JACKSON ALF INVESTORS LLC,420 Cheyenne Drive,Jackson,TN,ALF,Independent,No,74,59,"INVESTOR, LLC"
19680,REGENT OF LYNDHURST,LYNDHURST SNF PROPCO LLC,1575 Brainard Rd,Lyndhurst,OH,SNF,Independent,No,192,154,"PROPCO, LLC"
19681,REGENT OF NEWPORT NEWS,PENINSULA LUXURY SENIOR LLC,741 Thimble Shoals Blvd,Newport News,VA,ALF,Independent,No,49,39,SHORT_LLC
19682,REGENT OF STOW,AVS REALTY LLC,3855 Fishcreek Road,Stow,OH,ALF,Independent,No,72,58,"REALTY, LLC"
19685,REID HOUSE,RAMO PROPERTY HOLDINGS,117 Dodd St,Wellford,SC,ALF,Corporate,No,42,34,"HOLDINGS, PROPERTIES"
19686,REID'S RESIDENTIAL CARE FACILITY,RAMO PROPERTY HOLDINGS,726 Old Spartanburg Hwy,Wellford,SC,ALF,Corporate,No,23,18,"HOLDINGS, PROPERTIES"
19687,REMEMBER ME SENIOR CARE AT WIND CREEK,LIGHTHOUSE LAND HOLDINGS LLC,120 King Den Drive,Cleveland,TN,ALF,Independent,No,70,56,"HOLDINGS, LLC"
19688,RENAISSANCE,ML THE RENAISSANCE LLC,19 Frank Pressley Dr,Due West,SC,ALF,Corporate,No,20,16,SHORT_LLC
19690,RENAISSANCE AT VISTA THE,LISBON SKILLED NURSING & RESIDENTIAL CARE REALTY LLC,100 Vista Drive,Lisbon,OH,SNF,Independent,No,73,58,"REALTY, LLC"
19693,RENAISSANCE HOME PINEBROOK,WESTON SENIOR CTRS LLC,2 Woodbridge Road,Orwigsburg,PA,ALF,Independent,No,138,110,SHORT_LLC
19694,RENAISSANCE OF ANNANDALE,ANNANDALE PROPERTY INVESTMENT LLC,7112 Braddock Road,Annandale,VA,ALF,Independent,No,64,51,"PROPERTIES, LLC"
19696,RESERVE THE,BRENTWOOD REAL ESTATE LLC,915 West Aurora Road,Northfield,OH,ALF,Corporate,No,98,78,SHORT_LLC
19698,RESIDENCES AT COFFEE CREEK,AIL COFFEE CREEK LLC,2300 Village Point,Chesterton,IN,ALF,Independent,No,112,90,SHORT_LLC
19699,RESIDENCES AT DEER CREEK,AIL PROPERTIES LLC,401 E US Highway 30,Schererville,IN,ALF,Independent,No,110,88,"PROPERTIES, LLC"
19700,RESIDENCES AT MAPLE GLEN APARTMENTS,MARYSVILLE SENIOR LLC,201 Professional Pky,Marysville,OH,ALF,Independent,No,48,38,SHORT_LLC
19702,RESIDENCES AT THE GREENS APARTMENTS,RG PARTNERS LLC,4389 Belden Greens Cir Nw,North Canton,OH,ALF,Independent,No,124,99,"PARTNERS, LLC"
19703,RESORTS AT DAUGHTERS OF MIRIAM,2080 LLC,27080 Cedar Road,Beachwood,OH,ALF,Independent,No,33,26,"ADDRESS_BASED, LLC"
19705,REST ASSURED RESIDENTIAL LIVING CENTER,DPCC FUTURES LLC,1137 Shirley's Hollow Road,Meyersdale,PA,ALF,Independent,No,33,26,SHORT_LLC
19706,RESTORATION SENIOR LIVING AT WESTGATE,TWAIN GL XXXVIII LLC,620 West Blackstock Road,Spartanburg,SC,ALF,Independent,No,84,67,SHORT_LLC
19709,RETREAT AT CAROLINA BAY,HARTSVILLE AL LLC,1340 Carolina Bay Blvd,Hartsville,SC,ALF,Independent,No,60,48,SHORT_LLC
19710,RETREAT AT GAFFNEY,CG LOGOS SOUTHEAST LLC,101 Park Ct,Gaffney,SC,ALF,Corporate,No,90,72,SHORT_LLC
19711,RETREAT AT LADYS ISLAND,BEAUFORT SENIOR PROPERTIES LLC,9 Sunset Blvd,Beaufort,SC,ALF,Independent,No,83,66,"PROPERTIES, LLC"
19712,REVELA AT MT PLEASANT ASSISTED LIVING,MT PLEASANT SENIOR PROPERTY LLC,1047 Anna Knapp Blvd,Mount Pleasant,SC,ALF,Independent,No,64,51,"PROPERTIES, LLC"
19714,REVELLE KING OF PRUSSIA,350 GUTHRIE RD PROPCO LLC,350 Guthrie Road,King of Prussia,PA,ALF,Independent,No,190,152,"PROPCO, ADDRESS_BASED, LLC"
19715,REVELLE OF BUCKS COUNTY,945 YORK ROAD PROPCO LLC,945 York Road,Warminster,PA,ALF,Independent,No,158,126,"PROPCO, ADDRESS_BASED, LLC"
19718,RICH  SQUARE NURSING & REHAB,RICH SQUARE REALTY LLC,300 North Main Street,Rich Square,NC,SNF,Independent,No,79,63,"REALTY, LLC"
19720,RICHFIELD LIVING,FRIENDSHIP RL LLC,3615 West Main Street,Salem,VA,ALF,Corporate,No,2,2,SHORT_LLC
19731,RIDGECREST AT CRANBERRY WOODS,3020 FAIRPORT LN PROPCO LLC,3020 Fairport Ln,Cranberry Township,PA,ALF,Independent,No,183,146,"PROPCO, ADDRESS_BASED, LLC"
19732,RIDGECREST OF MCCANDLESS,8870 DUNCAN AVE PROPCO LLC,8870 Duncan Ave,Pittsburgh,PA,ALF,Independent,No,179,143,"PROPCO, ADDRESS_BASED, LLC"
19733,RIDGECREST OF MCMURRAY,415 VLY BROOK ROAD PROP CO LLC,441 Valley Brook Rd,McMurray,PA,ALF,Independent,No,127,102,"ADDRESS_BASED, LLC"
19735,RIDGEWOOD AT SHENANGO VALLEY,PARTNERS IN SENIOR CARE,1 Elston Way,Hermitage,PA,ALF,Independent,No,40,32,PARTNERS
19736,RITTENHOUSE VILLAGE AT LEHIGH VALLEY,1263 S CEDAR CREST BLVD PROPCO LLC,1263 S Cedar Crest Blvd,Allentown,PA,ALF,Independent,No,84,67,"PROPCO, ADDRESS_BASED, LLC"
19737,RITTENHOUSE VILLAGE AT MUHLENBERG,NHI-REIT OF DSL PROPCO LLC,2900 Lawn Terrace,Reading,PA,ALF,Corporate,No,104,83,"PROPCO, LLC"
19738,RITTENHOUSE VILLAGE AT NORTHSIDE,DISCOVERY NORTHSIDE ACQUISITION LLC,1251 W 96th St,Indianapolis,IN,ALF,Independent,No,74,59,SHORT_LLC
19739,RITTENHOUSE VILLAGE GAHANNA,NHI-REIT OF DSL PROPCO II LLC,1201 Riva Ridge Ct,Columbus,OH,ALF,Corporate,No,117,94,"PROPCO, LLC"
19740,RIVER BEND HEALTH AND REHABILITATION,ASHEVILLE NC PROPERTY HOLDINGS LLC,213 Richmond Hill Dr,Asheville,NC,SNF,Independent,No,150,120,"HOLDINGS, PROPERTIES, LLC"
19741,RIVER CROSSING,2400 MARKET CHARLESTOWN LLC,2400 Market St,Charlestown,IN,ALF,Independent,No,100,80,"ADDRESS_BASED, LLC"
19743,RIVER OAKS PLACE - LOUDON,RIVER OAKS LOUDON PROPERTIES LLC,1101 Grove St,Loudon,TN,ALF,Independent,No,56,45,"PROPERTIES, LLC"
19744,"RIVER OAKS PLACE, LENOIR CITY",RIVER OAKS LENOIR CITY PROPERTIES LLC,100 W 5th Ave,Lenoir City,TN,ALF,Independent,No,77,62,"PROPERTIES, LLC"
19745,RIVER PARK SENIOR LIVING,CR RIVER PARK LLC,190 River Park Dr,Little River,SC,ALF,Independent,No,90,72,SHORT_LLC
19747,RIVER TERRACE HEALTH CAMPUS,TRILOGY FSC INVESTORS LLC,120 Presbyterian Ave,Madison,IN,SNF,Independent,No,73,58,"INVESTOR, LLC"
19748,RIVER TERRACE HEALTH CARE CENTER,400 CAYLOR PROPCO LLC,400 Caylor Blvd,Bluffton,IN,ALF,Independent,No,74,59,"PROPCO, ADDRESS_BASED, LLC"
19751,RIVERBEND,CSL RIVERBEND IN LLC,2715 Charlestown Pike,Jeffersonvlle,IN,ALF,Independent,No,93,74,SHORT_LLC
19759,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE LLC,2344 Riverside Drive,Danville,VA,SNF,Independent,No,181,145,"ADDRESS_BASED, LLC"
19761,RIVERSIDE LANDING SKILLED NURSING & REHABILITATION,856 RIVERSIDE REALTY LLC,856 South Riverside Drive,Mc Connelsville,OH,SNF,Independent,No,88,70,"REALTY, ADDRESS_BASED, LLC"
19764,RIVERSTONE,RIVERSTONE ASSISTED LLC,104 Efird Boulevard,New Bern,NC,ALF,Independent,No,64,51,SHORT_LLC
19765,RIVERSTONE MANOR,RAYDAM HOLDINGS LLC,One Main Street,Walnutport,PA,ALF,Independent,No,72,58,"HOLDINGS, LLC"
19766,RIVERTON ENHANCED SENIOR LIVING,RIVERTON PROPERTY LLC,803 N Wahneta St,Allentown,PA,SNF,Independent,No,179,143,"PROPERTIES, LLC"
19768,RIVERVIEW TERRACE,MCMINNVILLE RESIDENTIAL LLC,114 Highland Drive,Mc Minnville,TN,ALF,Independent,No,42,34,SHORT_LLC
19770,ROBIN RUN VILLAGE,INDIANAPOLIS HEALTHCARE INVESTORS LLC,5354 West 62nd St.,Indianapolis,IN,ALF,Independent,No,530,424,"INVESTOR, LLC"
19772,ROBINWOOD RETIREMENT RESORT,ROBINWOOD RETIREMENT COMMUNITY LLC,2795 Kirby Whitten Rd,Bartlett,TN,ALF,Independent,No,142,114,SHORT_LLC
19773,ROCHESTER MANOR NURSING HOME & VILLA,ROCHESTER PA SNF REALTY LLC,174 Virginia Ave,Rochester,PA,SNF,Independent,No,139,111,"REALTY, LLC"
19774,ROCHESTER PARK,SCHROER PROPERTIES OF NAVARRE INC,517 Park Street,Navarre,OH,SNF,Independent,No,147,118,PROPERTIES
19776,ROCK HILL GROVE SENIOR LIVING,SH1 MIN PROPCO LLC,1830 W Main St,Rock Hill,SC,ALF,Corporate,No,47,38,"PROPCO, LLC"
19777,ROCK HILL GROVE SENIOR LIVING,SH1 MIN PROPCO LLC,1830 W Main St,Rock Hill,SC,ALF,Corporate,No,60,48,"PROPCO, LLC"
19778,ROCKBRIDGE OAKS,TN ROCKBRIDGE PROPERTY LLC,6698 Palms Court,Chattanooga,TN,ALF,Independent,No,62,50,"PROPERTIES, LLC"
19783,ROSE ELLA VILLAGE,VINE STREET PROPERTIES LLC,201 Rose Ella Dr.,Dover,TN,ALF,Independent,No,14,11,"PROPERTIES, LLC"
19785,ROSE HAVEN,501 ALEXANDRIA STREET LLC,132 Haven Drive,Indiana,PA,ALF,Independent,No,43,34,"ADDRESS_BASED, LLC"
19786,ROSE HILL RETIREMENT COMMUNITY,MARION SENIOR PROPERTIES LLC,120 Fleming Avenue,Marion,NC,ALF,Independent,No,87,70,"PROPERTIES, LLC"
19787,ROSE MANOR,100 ROSE COURT LLC,100 Rose Court,Oakdale,PA,ALF,Independent,No,38,30,"ADDRESS_BASED, LLC"
19789,ROSE OF SHARON'S SENIOR VILLA,LEE STREET DEVELOPERS LLC,5410 Lee Avenue,Chattanooga,TN,ALF,Independent,No,28,22,SHORT_LLC
19791,ROSE SENIOR LIVING – CARMEL,CARMEL SENIOR LLC,1285 Fairfax Manor Drive,Carmel,IN,ALF,Independent,No,157,126,SHORT_LLC
19792,ROSE SENIOR LIVING AVON,AVON SENIOR LLC,33200 Health Campus Blvd,Avon,OH,ALF,Independent,No,251,201,SHORT_LLC
19795,ROSE WALK ON MAIN,THE GALLERY APARTMENTS LLC,35 Rosewalk Circle,Carmel,IN,ALF,Independent,No,92,74,SHORT_LLC
19799,ROSEGATE VILLAGE,ROSEGATE VILLAGE LLC,7510 Rosegate Dr,Indianapolis,IN,SNF,Independent,No,184,147,SHORT_LLC
19800,ROSELAWN MANOR,HCF REALTY OF ROSELAWN INC,420 East Fourth Street,Spencerville,OH,SNF,Independent,No,66,53,REALTY
19801,ROSEWOOD ASSISTED LIVING,ROSEWOOD ASSISTED LLC,5221 Hwy 215,Pauline,SC,ALF,Independent,No,33,26,SHORT_LLC
19805,ROYAL MEADOWS AT AUSTINBURG,ORION PROPERTIES FIFTEEN LLC,2026 State Route 45,Austinburg,OH,SNF,Independent,No,139,111,"PROPERTIES, LLC"
19806,ROYAL OAKS SENIOR CARE,VIVO LIVING SUMMERVILLE LLC,950 Travelers Blvd,Summerville,SC,ALF,Independent,No,22,18,SHORT_LLC
19808,ROYAL RETREAT,RAKSHAN RESIDENCY LLC,6551 Knight Arnold Road,Memphis,TN,ALF,Independent,No,99,79,SHORT_LLC
19819,SADDLEBROOK SENIOR APARTMENTS,ZCS SADDLEBROOK HOUSING PARTNERS,203 Carver Ln,Lebanon,TN,ALF,Independent,No,115,92,PARTNERS
19831,SALISBURY BEHAVIORAL HEALTH,VOLOS PROPERTIES V LLC,1482 Cherry Lane,East Stroudsburg,PA,ALF,Corporate,No,28,22,"PROPERTIES, LLC"
19832,SALISBURY BEHAVIORAL HEALTH,VOLOS PROPERTIES V LLC,513 Lehigh Street,Allentown,PA,ALF,Corporate,No,20,16,"PROPERTIES, LLC"
19833,SAMARITAN VILLA,MEDINA OHIO INVESTORS LIMITED PARTNERSHIP,809 East Washington Street,Medina,OH,ALF,Independent,No,30,24,INVESTOR
19835,SANCTUARY GRANDE,SANCTUARY GRANDE SENIOR LLC,850 Applegrove Street Ne,North Canton,OH,ALF,Independent,No,270,216,SHORT_LLC
19837,SANFORD MANOR,MAINSTAY HEALTHCARE PIEDMONT LLC,1115 Carthage Street,Sanford,NC,ALF,Independent,No,85,68,SHORT_LLC
19839,SAPPHIRE RIDGE HEALTH AND REHABILITATION,BREVARD PROPCO LLC,115 N Country Club Road,Brevard,NC,SNF,Independent,No,186,149,"PROPCO, LLC"
19842,SAUCON VALLEY MANOR,SAUCON TRUST,1050 Main St,Hellertown,PA,ALF,Independent,No,197,158,TRUST
