excel_row,facility,corporate_name,address,city,state,ownership_type,do_we_serve,db_beds,db_census,nic_operator,nic_owner,nic_ccn,nic_profit_status,nc_units,al_units,mc_units,il_units,aa_units,total_units,classification,tags,detail
9097,ELIZABETH CITY HEALTH & REHABILITATION CENTER,SANSTONE,1075 US Hwy 17 Sout,Elizabeth City,NC,Corporate,Yes,142,114,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9098,ELMS AT ABBOTSWOOD,KISCO SENIOR LIVING,3508 Flint St,Greensboro,NC,Corporate,Yes,30,24,Kisco Senior Living,Krc Greensboro Limited Partnership,,Unknown,0,48,0,0,0,48,CLEAN,,
9099,EMORY ADULT CARE HOME,"CLEGAIL PROFESSIONAL SERVICES, LLC",209 E. Sixth St,Burlington,NC,Corporate,No,12,10,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9100,ENO POINTE,INDEPENDENT,5600 N Roxboro Rd,Durham,NC,Independent,Yes,84,67,Eno Pointe Assisted Living,Durham Rest Home Inc,,For Profit,0,85,0,0,0,85,FLAGGED,PROPCO_SPLIT,"Operator=Eno Pointe Assisted Living, Owner=Durham Rest Home Inc"
9101,ENO POINTE ASSISTED LIVING,"DURHAM REST HOME, INC",5600 N. Roxboro Rd,Durham,NC,Independent,No,147,118,Eno Pointe Assisted Living,Durham Rest Home Inc,,For Profit,0,85,0,0,0,85,FLAGGED,PROPCO_AS_CORPORATE,"Corp=Owner(Durham Rest Home Inc), real operator=Eno Pointe Assisted Living"
9110,FAIRVIEW FCH HENDERSONVILLE,INDEPENDENT,1 Duck Ln,Fletcher,NC,Independent,Yes,3,2,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9111,FAITH ASSISTED LIVING FACILITY,"FAITH ASSISTED LIVING FACILITY, LLC","3032 N.C. Hwy 16, S",Taylorsville,NC,Independent,No,30,24,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9112,FALLS RIVER COURT,TARANTINO PROPERTIES,1130 Falls River Ave,Raleigh,NC,Corporate,Yes,23,18,Senior Lifestyle,1130 Falls River Avenue Holdings Ll,,Unknown,0,2,36,0,0,38,FLAGGED,PROPCO_SPLIT,"Operator=Senior Lifestyle, Owner=1130 Falls River Avenue Holdings Ll"
9113,FALLS RIVER COURT MEMORY CARE COMMUNITY,"TARANTINO SENIOR LIVING COMMUNITIES, LLC",1130 Falls River Ave,Raleigh,NC,Corporate,No,38,30,Senior Lifestyle,1130 Falls River Avenue Holdings Ll,,Unknown,0,2,36,0,0,38,FLAGGED,PROPCO_SPLIT,"Operator=Senior Lifestyle, Owner=1130 Falls River Avenue Holdings Ll"
9114,FALLS RIVER VILLAGE,TARANTINO PROPERTIES,1110 Falls River Ave,Raleigh,NC,Corporate,Yes,18,14,"Tarantino Properties, Inc.",1110 Falls River Avenue Holdings Ll,,For Profit,0,42,31,0,0,73,FLAGGED,PROPCO_SPLIT,"Operator=Tarantino Properties, Inc., Owner=1110 Falls River Avenue Holdings Ll"
9115,FALLS RIVER VILLAGE ASSISTED LIVING COMMUNITY,"TARANTINO SENIOR LIVING COMMUNITIES, LLC",1110 Falls River Ave,Raleigh,NC,Corporate,No,60,48,"Tarantino Properties, Inc.",1110 Falls River Avenue Holdings Ll,,For Profit,0,42,31,0,0,73,FLAGGED,PROPCO_SPLIT,"Operator=Tarantino Properties, Inc., Owner=1110 Falls River Avenue Holdings Ll"
9116,FAYETTEVILLE MANOR,"FAYETTEVILLE MANOR, LLC",231 Treetop Dr,Fayetteville,NC,Independent,No,60,48,Fayetteville Alzheimer's & Dementia Care,Powell/rhoades LLC,,Unknown,0,0,60,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=Fayetteville Alzheimer's & Dementia Care, Owner=Powell/rhoades LLC"
9117,FIVE OAKS MANOR,VENZA,413 Winecoff School Rd,Concord,NC,Corporate,Yes,159,127,Epic Group,Five Oaks Snf Realty LLC,345186,For Profit,160,24,0,0,0,184,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT","NC=160 + AL=24 + MC=0 — campus/CCRC | Same address as SNF: FIVE OAKS REHABILITATION AND CARE CENTER | Operator=Epic Group, Owner=Five Oaks Snf Realty LLC"
9118,FLESHER'S FAIRVIEW REST HOME,"FLESHER'S FAIRVIEW REST HOME, INC",3016 Cane Creek Rd,Fairview,NC,Independent,No,64,51,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: FLESHERS FAIRVIEW HEALTH CARE
9119,FLETCHER REHABILITATION AND HEATHCARE CENTER,YAD,86 Old Airport Rd,Fletcher,NC,Corporate,Yes,50,40,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: FLETCHER REHABILITATION AND HEALTHCARE CENTER
9120,FOREST RIDGE ASSISTED LIVING,NAVION,151 Village Park Dr,West Jefferson,NC,Corporate,Yes,23,18,"Ridge Care, Inc.",unknown,,Unknown,0,42,18,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=Ridge Care, Inc., Owner=unknown"
9121,FORREST OAKES HEALTHCARE CENTER,AVARDIS,620 Heathwood Dr,Albemarle,NC,Corporate,Yes,67,54,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: FORREST OAKES HEALTHCARE CENTER
9122,FORSYTH SENIOR ESTATES & REHABILITATION,INDEPENDENT,3830 N Main St,High Point,NC,Independent,Yes,16,13,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9123,FOUNDATION SENIOR LIVING,"NORTH POINTE ASSISTED LIVING OF GARNER, LLC",1437 Aversboro Rd,Garner,NC,Independent,No,126,101,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9124,FOUR OAKS SENIOR LIVING,ALG,565 Boyette Rd,Four Oaks,NC,Corporate,Yes,56,45,ALG Senior,Docena Real Estate Investments LLC,,For Profit,0,30,20,0,0,50,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Docena Real Estate Investments LLC"
9125,FOUR OAKS SENIOR LIVING,"FOUR OAKS OPCO HOLDINGS, LLC",565 Boyette Rd,Four Oaks,NC,Independent,No,96,77,ALG Senior,Docena Real Estate Investments LLC,,For Profit,0,30,20,0,0,50,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Docena Real Estate Investments LLC"
9126,FOX HOLLOW SENIOR LIVING COMMUNITY,"MORNINGSIDE OF CONCORD, LLC",190 Fox Hollow Rd,Pinehurst,NC,Corporate,No,85,68,AlerisLife Inc.,Morningside Of Concord LLC,,Unknown,0,65,20,0,0,85,FLAGGED,PROPCO_AS_CORPORATE,"Corp=Owner(Morningside Of Concord LLC), real operator=AlerisLife Inc."
9127,FRANKLIN HOUSE,"MACON HEALTH HOLDINGS, LLC",186 One Center Ct,Franklin,NC,Independent,No,70,56,Franklin House,Macon Health Investors II LLC,,Unknown,0,30,40,0,0,70,FLAGGED,PROPCO_SPLIT,"Operator=Franklin House, Owner=Macon Health Investors II LLC"
9128,FRANKLIN MANOR,SABER HEALTHCARE GROUP,100 Sunset Dr,Youngsville,NC,Corporate,Yes,42,34,Saber Healthcare Group,Franklin Al Investors LLC,,For Profit,0,54,0,0,0,54,CLEAN,,
9129,FRANKLIN MANOR ASSISTED LIVING CENTER,"FRANKLIN OPERATIONS, LLC",100 Sunset Dr,Youngsville,NC,Independent,No,54,43,Saber Healthcare Group,Franklin Al Investors LLC,,For Profit,0,54,0,0,0,54,FLAGGED,PROPCO_SPLIT,"Operator=Saber Healthcare Group, Owner=Franklin Al Investors LLC"
9130,FREMONT REST CENTER,FREMONT REST CENTER,300 S Vance St,Fremont,NC,Independent,No,50,40,unknown,A Plus Home Care Agency LLC,,Unknown,0,50,0,0,0,50,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=A Plus Home Care Agency LLC"
9131,FUQUAY VARINA HEALTH AND REHAB CENTER,MFA,410 S Judd Pkwy SE,Fuquay Varina,NC,Corporate,Yes,30,24,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9132,G. ANTHONY RUCKER REST HOME,"G. ANTHONY RUCKER REST HOME, INC",1196 Hodges Dairy Rd,Yanceyville,NC,Independent,No,12,10,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9146,GABRIEL MANOR,SABER HEALTHCARE GROUP,84 Johnson Estate Rd,Clayton,NC,Corporate,Yes,47,38,Saber Healthcare Group,Rsf Smithfield V Lp,,For Profit,0,22,34,0,0,56,CLEAN,,
9147,GABRIEL MANOR ASSISTED LIVING CENTER,"SMITHFIELD EAST HEALTH HOLDINGS, LLC",84 Johnson Estate Rd,Clayton,NC,Independent,No,77,62,Saber Healthcare Group,Rsf Smithfield V Lp,,For Profit,0,22,34,0,0,56,FLAGGED,PROPCO_SPLIT,"Operator=Saber Healthcare Group, Owner=Rsf Smithfield V Lp"
9148,GARDENS OF HENDERSONVILLE,ALG,1000 W. Allen St.,Hendersonville,NC,Corporate,Yes,30,24,ALG Senior,Cardinal Propco LLC,,For Profit,0,34,0,0,0,34,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Cardinal Propco LLC"
9149,GARDENS OF PAMLICO,ALG,22 Magnolia Way,Grantsboro,NC,Corporate,Yes,22,18,The Gardens of Pamlico,Docena Real Estate Investments LLC,,Unknown,0,58,12,0,0,70,FLAGGED,PROPCO_SPLIT,"Operator=The Gardens of Pamlico, Owner=Docena Real Estate Investments LLC"
9150,GARDENS OF ROSEBORO,ALG,507 W. Pinewood St,Roseboro,NC,Corporate,Yes,38,30,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9151,GASTONIA HEALTH AND REHAB,SABER HEALTHCARE GROUP,1770 Oak Hollow Rd,Gastonia,NC,Corporate,Yes,34,27,Saber Healthcare Group,Ohi Asset Gastonia,345441,For Profit,60,40,0,0,0,100,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF",NC=60 + AL=40 + MC=0 — campus/CCRC | Same address as SNF: GASTONIA HEALTH & REHAB CENTER
9152,GATES HOUSE,"GATESVILLE AL/MC, LLC",11 Commerce Dr,Gatesville,NC,Independent,No,70,56,Navion Senior Solutions,Robinson June Mitchell,,For Profit,0,24,26,0,0,50,FLAGGED,PROPCO_SPLIT,"Operator=Navion Senior Solutions, Owner=Robinson June Mitchell"
9153,GATES HOUSE ALF AND MEMORY CARE,NAVION,11 Commerce Dr,Gatesville,NC,Corporate,Yes,51,41,Navion Senior Solutions,Robinson June Mitchell,,For Profit,0,24,26,0,0,50,FLAGGED,PROPCO_SPLIT,"Operator=Navion Senior Solutions, Owner=Robinson June Mitchell"
9154,GENERATIONS ASSISTED LIVING AND MEMORY CARE,"ASHE SERVICES FOR AGING, INC",182 Chattyrob Ln,West Jefferson,NC,Independent,No,55,44,Generations Ashe,Ashe Services For Aging Foundation Inc,,Unknown,0,31,24,0,0,55,FLAGGED,PROPCO_SPLIT,"Operator=Generations Ashe, Owner=Ashe Services For Aging Foundation Inc"
9155,GLENBRIDGE HEALTH AND REHABILITATION,BRIGHTON,211 Milton Brown Heirs Rd,Boone,NC,Corporate,Yes,57,46,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GLENBRIDGE HEALTH AND REHABILTATION
9156,GOLDEN HEIGHTS ASSISTED LIVING,INDEPENDENT,603 W St,New Bern,NC,Independent,Yes,34,27,unknown,Clared LLC,,Unknown,0,54,0,0,0,54,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Clared LLC"
9157,GOLDEN HEIGHTS ASSISTED LIVING,"GOLDEN HEIGHTS, LLC",603 W St,New Bern,NC,Independent,No,54,43,unknown,Clared LLC,,Unknown,0,54,0,0,0,54,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Clared LLC"
9158,GOLDEN YEARS REST HOME,"GOLDEN YEARS REST HOME, INC",630 Sugar Hill Rd,Lawndale,NC,Independent,No,12,10,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9159,GOLDSBORO ASSISTED LIVING & ALZHEIMER'S CARE,"GOLDSBORO ASSISTED LIVING, LLC",2201 Royale Ave,Goldsboro,NC,Independent,No,56,45,Goldsboro Assisted Living and Alzheimer's Care,Powell/rhoades LLC,,Unknown,0,32,24,0,0,56,FLAGGED,PROPCO_SPLIT,"Operator=Goldsboro Assisted Living and Alzheimer's Care, Owner=Powell/rhoades LLC"
9160,GRACE LIFE CARE,"GRACE LIFECARE, INC",500 Lenoir Rd,Morgonton,NC,Independent,Yes,19,15,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9161,GRACE NURSING CENTER,"GRACE MANAGEMENT, INC",109 Foothills Dr,Morganton,NC,Corporate,Yes,47,38,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GRACE HEIGHTS HEALTH & REHABILITATION
9162,GRACE VILLAGE ASSISTED LIVING & MEMORY CARE,"GRACE VILLAGE, INC",501 River Bend Dr,Granite Falls,NC,Independent,No,78,62,unknown,Spartan Holdings LLC,,Unknown,0,38,40,0,0,78,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Spartan Holdings LLC"
9163,GRACEFUL LIVING ASSISTED LIVING,INDEPENDENT,624 Jones Ferry Rd,Carrboro,NC,Independent,Yes,37,30,Graceful Living Assisted Living Facility,Willow Springs Long Term,,For Profit,0,120,0,0,0,120,FLAGGED,PROPCO_SPLIT,"Operator=Graceful Living Assisted Living Facility, Owner=Willow Springs Long Term"
9164,GRACELAND LIVING CENTER,INDEPENDENT,1290 Denny Rd,King,NC,Independent,Yes,19,15,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9165,GRACELAND LIVING CENTER I,"DANNY TUTTLE, INC",1290 Denny Rd,King,NC,Corporate,No,12,10,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9166,GRACELAND LIVING CENTER II,"DANNY TUTTLE, INC",1290 Denny Rd,King,NC,Corporate,No,11,9,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9167,GRAND VILLA ASSISTED LIVING AT WINSTON,INDEPENDENT,2609 Old Salisbury Rd,Winston-Salem,NC,Independent,Yes,49,39,Grand Villa Senior Living Community,Salem Terrace Alf Propco LLC,,For Profit,0,115,27,0,0,142,FLAGGED,PROPCO_SPLIT,"Operator=Grand Villa Senior Living Community, Owner=Salem Terrace Alf Propco LLC"
9168,GRANDVIEW MANOR CARE CENTER,"GRANDVIEW MANOR CARE CENTER, INC",150 Crisp St,Franklin,NC,Independent,No,82,66,Grandview Manor Care Center,Brown Faith P (te),,Unknown,0,50,32,0,0,82,FLAGGED,PROPCO_SPLIT,"Operator=Grandview Manor Care Center, Owner=Brown Faith P (te)"
9169,GRANDVIEW VILLA ASSISTED LIVING,"GRANDVIEW VILLA ASSISTED LIVING, LLC",2544 Grandview Cir SW,Lenoir,NC,Independent,No,40,32,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9170,GRAYSON CREEK ASSISTED LIVING,SOUTHLAND ASSISTED LIVING SERVICES,6781 Old US Hwy 52,Lexington,NC,Corporate,Yes,50,40,Southland Assisted Living Services,Southland Real Estate LLC,,For Profit,0,24,8,0,0,32,CLEAN,,
9171,GRAYSON CREEK OF WELCOME,"LANDMARK ASSISTED LIVING, LLC",6781 Old US Hwy 52,Lexington,NC,Independent,No,75,60,Southland Assisted Living Services,Southland Real Estate LLC,,For Profit,0,24,8,0,0,32,FLAGGED,PROPCO_SPLIT,"Operator=Southland Assisted Living Services, Owner=Southland Real Estate LLC"
9172,GREEN LEAF CARE CENTER,SABER HEALTHCARE GROUP,2041 Nc 210 N,Lillington,NC,Corporate,Yes,59,47,Saber Healthcare Group,B & W Company,,Unknown,0,105,0,0,0,105,CLEAN,,
9173,GREENBRIER LTC INC.,ALG,703 S Walnut St,Fairmont,NC,Corporate,Yes,55,44,Greenbrier of fairmont,Dp Real Estate Investments LLC,,Unknown,0,52,48,0,0,100,FLAGGED,PROPCO_SPLIT,"Operator=Greenbrier of fairmont, Owner=Dp Real Estate Investments LLC"
9174,GREENBRIER OF FAIRMONT,"FAIRMONT OPCO, LLC",703 S. Walnut St,Fairmont,NC,Independent,No,100,80,Greenbrier of fairmont,Dp Real Estate Investments LLC,,Unknown,0,52,48,0,0,100,FLAGGED,PROPCO_SPLIT,"Operator=Greenbrier of fairmont, Owner=Dp Real Estate Investments LLC"
9175,GREENDALE FOREST NURSING AND REHAB,"RIVER NEUSE GROUP, LLC",1304 SE 2Nd St,Snow Hill,NC,Corporate,Yes,66,53,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9176,GREENVILLE HEALTH AND REHAB,MFA,2578 W 5Th St,Greenville,NC,Corporate,Yes,113,90,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9177,GUILFORD HOUSE,"GREENSBORO AL HOLDINGS, LLC",5918 Netfield Rd,Greensboro,NC,Independent,No,60,48,ALG Senior,Docena Real Estate Investments LLC,,For Profit,0,28,32,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Docena Real Estate Investments LLC"
9196,HAMLET HOUSE,ALG,632 Freeman Mill Rd,Hamlet,NC,Corporate,Yes,38,30,Hamlet House Assisted Living,Hamlet Health Holdings LLC,,Unknown,0,60,0,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=Hamlet House Assisted Living, Owner=Hamlet Health Holdings LLC"
9197,HAMPTON MANOR,ALG,320 Broughton St.,Gaston,NC,Corporate,Yes,75,60,ALG Senior,Rv Healthcare LLC,,Unknown,0,42,40,0,0,82,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Rv Healthcare LLC"
9198,HAMPTON MANOR,"RVHI, LLC",320 Broughton St,Gaston,NC,Independent,No,82,66,ALG Senior,Rv Healthcare LLC,,Unknown,0,42,40,0,0,82,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Rv Healthcare LLC"
9199,HARMONY HALL NURSING AND REHAB,HARMONY SENOR SERVICES,312 Warren Ave,Kinston,NC,Corporate,Yes,50,40,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HARMONY HALL NURSING AND REHABILITATION CENTER
9200,HARMONY HOUSE MEMORY CARE,"HERITAGE PLACE BUSINESS, LLC",1372 Eufola Rd,Statesville,NC,Independent,Yes,28,22,Mick McCoya,Heritage Place Real Estate LLC,,For Profit,0,20,0,0,0,20,FLAGGED,PROPCO_SPLIT,"Operator=Mick McCoya, Owner=Heritage Place Real Estate LLC"
9201,HARMONY HOUSE MEMORY CARE,"HARMONY HOUSE BUSINESS, LLC",1372 Eufola Rd,Statesville,NC,Independent,No,40,32,Mick McCoya,Heritage Place Real Estate LLC,,For Profit,0,20,0,0,0,20,FLAGGED,PROPCO_SPLIT,"Operator=Mick McCoya, Owner=Heritage Place Real Estate LLC"
9202,HARMONY PARK WILSON,AUGUST HEALTHCARE GROUP,1804 Forest Hills Dr W,Wilson,NC,Independent,Yes,46,37,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9203,HARMONY AT BROOKBERRY FARM,"WINSTON-SALEM OPERATIONS, LLC",5416 Hundley Rd,Winston-Salem,NC,Independent,No,121,97,Harmony Senior Services,unknown,,For Profit,0,73,38,79,0,190,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Harmony Senior Services, Owner=unknown | IL=79 (42% of total) with other unit types"
9204,HARMONY AT GREENSBORO,"GREENSBORO OPERATIONS, LLC",3420 Whitehurst Rd,Greensboro,NC,Independent,No,92,74,Harmony Senior Services,Greensboro Al Investors LLC,,For Profit,0,48,34,95,0,177,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Harmony Senior Services, Owner=Greensboro Al Investors LLC | IL=95 (54% of total) with other unit types"
9205,HARMONY AT HOPE MILLS,"CUMBERLAND OPERATIONS, LLC",7051 Rockfish Rd,Fayetteville,NC,Independent,No,100,80,Harmony Senior Services,Cumberland Al Investors LLC,,Unknown,0,100,0,0,0,100,FLAGGED,PROPCO_SPLIT,"Operator=Harmony Senior Services, Owner=Cumberland Al Investors LLC"
9206,HARMONY AT REYNOLDS MOUNTAIN,"BUNCOMBE OPERATIONS, LLC",41 Cobbler'S Way,Asheville,NC,Independent,No,99,79,Harmony Senior Services,Buncombe Al Investors LLC,,For Profit,0,58,24,90,0,172,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Harmony Senior Services, Owner=Buncombe Al Investors LLC | IL=90 (52% of total) with other unit types"
9207,HAYESVILLE HOUSE,"WP-HAYESVILLE HEALTH HOLDINGS, LLC",480 Old 64 W,Hayesville,NC,Independent,No,60,48,ALG Senior,Nc4 Hayesville LLC,,Unknown,0,0,60,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=ALG Senior, Owner=Nc4 Hayesville LLC"
9208,HAYWOOD HOUSE,"HAYWOOD HEALTH HOLDINGS, LLC",145 N Main St.,Canton,NC,Independent,No,60,48,unknown,Canton Propco Holdings Llc A Nc,,Unknown,0,0,60,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Canton Propco Holdings Llc A Nc"
9209,HAYWOOD LODGE AND RETIREMENT CENTER,"EARL ENTERPRISES, INC",251 Shelton St,Waynesville,NC,Corporate,No,72,58,Privately Owned and Operated,Earl Holding Company LLC,,For Profit,0,65,0,9,0,74,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Privately Owned and Operated, Owner=Earl Holding Company LLC | IL=9 (12% of total) with other unit types"
9210,HEARTFIELDS AT CARY,"SNH NC TENANT, LLC",1050 Crescent Green Dr,Cary,NC,Corporate,No,97,78,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9211,HEARTFIELDS,NHC,1050 Crescent Green Dr,Cary,NC,Independent,Yes,53,42,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9212,HEATH HOUSE,ALG,919 Wilma Sigmon Rd,Lincolnton,NC,Corporate,Yes,39,31,Depaul Corporation,Dp Real Estate Investments LLC,,For Profit,0,60,0,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=Depaul Corporation, Owner=Dp Real Estate Investments LLC"
9213,HEATHER GLEN AT ARDENWOODS,BAPTIST RETIREMENT HOMES OF NORTH CAROLINA INC,103 Appalachian Blvd,Arden,NC,Corporate,No,60,48,"Retirement Living Associates, Inc.",Baptist Retirement Homes Of North Carolina Inc,,Unknown,0,60,0,0,0,60,FLAGGED,PROPCO_AS_CORPORATE,"Corp=Owner(Baptist Retirement Homes Of North Carolina Inc), real operator=Retirement Living Associates, Inc."
9214,HELPING HANDS ASSISTED LIVING,"HELPING HANDS ASSISTED LIVING, LLC",2052 US 70 W Hwy,Goldsboro,NC,Independent,No,73,58,unknown,Weaver Michael Paul,,Unknown,0,58,15,0,0,73,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Weaver Michael Paul"
9215,HENDERSON CARE CENTER,"HENDERSON CARE CENTER, INC",125 Henderson Cir,Forest City,NC,Independent,Yes,45,36,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9216,HENDERSON NURSING AND LIVING CENTER,MAXIMUS HEALTHCARE GROUP,2275 Ruin Creek Rd,Henderson,NC,Corporate,Yes,32,26,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: SENIOR CITIZENS HOME
9217,HENDERSON'S ASSISTED LIVING,"DOGWOOD VILLAS, INC",74 Lotus Ln,Hendersonville,NC,Independent,No,26,21,unknown,Mizpah Properties LLC,,Unknown,0,26,0,0,0,26,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Mizpah Properties LLC"
9218,HENDERSONS ASSISTED LIVING,INDEPENDENT,74 Lotus Ln,Hendersonville,NC,Independent,Yes,19,15,unknown,Mizpah Properties LLC,,Unknown,0,26,0,0,0,26,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Mizpah Properties LLC"
9219,HERITAGE CARE HOME OF DIALS,INDEPENDENT,1685 Canal Rd,Pembroke,NC,Independent,Yes,24,19,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9220,HERITAGE CARE HOME OF TAYLORSVILLE,INDEPENDENT,668 Wood Rd,Taylorsville,NC,Independent,Yes,25,20,unknown,Allied Investments LLC,,Unknown,0,34,0,0,0,34,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Allied Investments LLC"
9221,HERITAGE CARE OF CONOVER,HERITAGE POINTE COMMUNITIES,3430 Lester St,Conover,NC,Corporate,Yes,30,24,unknown,Fremont Properties LLC,,Unknown,0,60,0,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Fremont Properties LLC"
9222,HERITAGE CARE OF CONOVER,"HERITAGE CARE OF CONOVER, LLC",3430 Lester St,Conover,NC,Independent,No,60,48,unknown,Fremont Properties LLC,,Unknown,0,60,0,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Fremont Properties LLC"
9223,HERITAGE CARE OF ELIZABETH CITY,"HERITAGE CARE OF ELIZABETH CITY, LLC",100 Timmerman Dr,Elizabeth City,NC,Independent,No,60,48,the Pierce Family,Gregory Thomas M,,Unknown,0,60,0,0,0,60,FLAGGED,PROPCO_SPLIT,"Operator=the Pierce Family, Owner=Gregory Thomas M"
9224,HERITAGE CARE OF ROCKY MOUNT,"HERITAGE OF ROCKY MOUNT, LLC",1650 Cokey Rd,Rocky Mount,NC,Independent,No,126,101,unknown,Fremont Properties LLC,,Unknown,0,126,0,0,0,126,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Fremont Properties LLC"
9225,HERITAGE GREENS - THE ARBORETUM,KISCO SENIOR LIVING,709 Meadowood St,Greensboro,NC,Corporate,Yes,39,31,Kisco Senior Living,Kc Heritage Greens LLC,,Unknown,0,0,66,0,0,66,CLEAN,,
9226,HERITAGE GREENS - VERA SPRINGS,KISCO SENIOR LIVING,803 Meadowood St,Greensboro,NC,Corporate,Yes,31,25,Kisco Senior Living,Kc Heritage Greens LLC,,Unknown,0,45,0,0,0,45,CLEAN,,
9227,HERITAGE GREENS IN,KISCO SENIOR LIVING,709 Meadowood St,Greensboro,NC,Corporate,Yes,24,19,Kisco Senior Living,Kc Heritage Greens LLC,,Unknown,0,0,66,0,0,66,CLEAN,,
9228,HERITAGE HILLS SENIOR LIVING,"PACIFICA HERITAGE CIRCLE, LLC",2500 Heritage Cir,Hendersonville,NC,Corporate,No,24,19,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
9229,HERITAGE MEADOWS LONG TERM CARE,"NORTH CAROLINA COMMUNITY HOMES, LLC",6659 Private School Rd,Oxford,NC,Independent,No,80,64,unknown,R N H Investments LLC,,Unknown,0,80,0,0,0,80,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=R N H Investments LLC"
9230,HERITAGE PLACE SENIOR LIVING AL,BRIDGE SENIOR LIVING,240 Ann St,Fayetteville,NC,Corporate,Yes,14,11,unknown,Fayetteville Nc Senior Property LLC,,Unknown,0,62,0,0,0,62,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Fayetteville Nc Senior Property LLC"
9231,HERITAGE PLACE SENIOR LIVING IN,BRIDGE SENIOR LIVING,240 Ann St,Fayetteville,NC,Corporate,Yes,3,2,unknown,Fayetteville Nc Senior Property LLC,,Unknown,0,62,0,0,0,62,FLAGGED,PROPCO_SPLIT,"Operator=unknown, Owner=Fayetteville Nc Senior Property LLC"
